7,14,21,22,23,24,25,26,27,28,29,30,31,34,40,47,53,60,66,70,73,76,77,78,79,80,81,82,83,84,,
7,14,21,22,23,24,25,26,27,28,29,30,31,34,40,47,53,60,66,70,73,75,76,77,79,80,81,82,83,84,86,92
7,14,21,22,23,24,25,26,27,28,29,30,31,34,40,47,53,60,66,70,73,75,76,77,79,80,81,82,83,84,86,92
